Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
GasA,Gd,Y,SBrkr,808,785,1593,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993,RFn,2,TA,TA,Y,342,40,0,0,0,NA,MnPrv,RL,9636,Pave,NA,IR1,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,808,808,NA,0,12,2009,WD,Normal,178000
GasA,TA,N,SBrkr,954,795,2230,1,0,1,0,5,1,TA,10,Typ,0,NA,Detchd,1997,Unf,1,TA,Gd,Y,0,188,0,0,0,NA,NA,RL,6204,Pave,NA,Reg,Bnk,AllPub,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,TA,Fa,No,Unf,0,795,795,NA,0,3,2006,WD,Normal,118500
GasA,TA,Y,SBrkr,892,0,892,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1967,RFn,1,TA,TA,Y,0,0,0,0,0,NA,GdWo,RL,7150,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,60,TA,TA,CBlock,TA,TA,No,BLQ,432,460,892,NA,0,7,2009,WD,Normal,100000
GasA,Ex,Y,SBrkr,1709,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999,Fin,2,TA,TA,Y,97,65,0,0,0,NA,NA,FV,5119,Pave,NA,IR1,Lvl,AllPub,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,60,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,460,1698,NA,0,1,2008,CWD,Abnorml,328900
GasA,Ex,Y,SBrkr,1712,0,1712,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,2005,Fin,2,TA,TA,Y,272,54,0,0,0,NA,NA,RL,8393,Pave,NA,Reg,Lvl,AllPub,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,MetalSd,MetalSd,BrkFace,122,TA,TA,CBlock,TA,TA,No,LwQ,528,1098,1626,NA,0,6,2006,WD,Family,145000
GasA,TA,Y,SBrkr,872,521,1393,0,0,1,1,3,1,TA,8,Typ,0,NA,Attchd,1955,Unf,1,TA,TA,Y,121,0,0,265,0,NA,NA,RL,16466,Pave,NA,IR1,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,MetalSd,MetalSd,None,0,TA,Gd,PConc,TA,TA,No,Unf,0,816,816,NA,0,4,2008,WD,Normal,135500
GasA,Ex,Y,SBrkr,2217,0,2217,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1970,Unf,2,TA,TA,Y,81,207,0,224,0,NA,NA,RL,15865,Pave,NA,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,1043,2217,NA,0,10,2007,WD,Normal,268000
GasA,Ex,Y,SBrkr,1505,0,1505,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1953,RFn,2,TA,TA,Y,0,0,162,0,0,NA,NA,RL,12160,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,90,TA,TA,CBlock,TA,TA,No,BLQ,1024,481,1505,NA,0,2,2009,WD,Normal,149500
GasA,Ex,Y,SBrkr,672,252,924,0,0,1,0,3,1,TA,6,Typ,1,Po,Detchd,2003,Unf,2,TA,TA,Y,0,0,0,0,0,NA,MnPrv,RL,8064,Pave,NA,Reg,Lvl,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,672,672,Shed,2000,7,2007,WD,Normal,122900
GasA,Gd,Y,SBrkr,918,765,1683,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978,RFn,2,TA,TA,Y,243,0,0,0,0,NA,NA,RL,11184,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,HdBoard,HdBoard,BrkFace,92,TA,TA,CBlock,TA,TA,No,LwQ,226,192,918,NA,0,7,2009,WD,Normal,172500
GasA,TA,Y,SBrkr,1068,0,1068,0,1,1,0,3,1,TA,6,Typ,0,NA,Attchd,1963,RFn,1,TA,TA,Y,192,0,0,0,0,NA,MnPrv,RL,8414,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,663,396,1059,NA,0,2,2006,WD,Normal,154500
GasA,TA,Y,SBrkr,1383,0,1383,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1954,Unf,1,TA,TA,Y,511,116,0,0,0,NA,GdPrv,RL,13284,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Plywood,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064,319,1383,NA,0,6,2008,WD,Normal,165000
GasA,TA,Y,SBrkr,1535,0,1535,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1979,Unf,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,7018,Pave,NA,Reg,Bnk,AllPub,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0,TA,TA,Slab,NA,NA,NA,NA,0,0,0,NA,0,6,2009,WD,Alloca,118858
GasA,TA,Y,SBrkr,983,813,1796,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1963,RFn,2,TA,TA,Y,0,50,0,0,0,NA,NA,RL,7056,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,415,TA,TA,CBlock,TA,TA,No,BLQ,400,380,780,NA,0,10,2008,WD,Normal,140000
GasA,Ex,N,SBrkr,951,0,951,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1936,Unf,1,TA,TA,Y,0,28,0,0,0,NA,NA,RM,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,285,666,951,NA,0,4,2006,WD,Abnorml,106500
GasA,TA,Y,SBrkr,1120,1120,2240,0,0,2,0,6,2,TA,12,Typ,0,NA,Detchd,1979,Unf,2,TA,TA,Y,154,0,0,0,0,NA,NA,RL,7018,Pave,NA,Reg,Lvl,AllPub,Inside,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0,TA,TA,Slab,NA,NA,NA,NA,0,0,0,NA,0,6,2009,WD,Alloca,142953
GasA,Ex,Y,SBrkr,2364,0,2364,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009,Fin,3,TA,TA,Y,0,67,0,0,0,NA,NA,RL,12919,Pave,NA,IR1,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,VinylSd,Stone,760,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,142,2330,NA,0,3,2010,New,Partial,611657
GasA,TA,Y,SBrkr,1236,0,1236,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,6993,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,465,447,912,NA,0,6,2006,WD,Normal,135000
GasA,TA,Y,SBrkr,858,0,858,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1979,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,7340,Pave,NA,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,322,536,858,NA,0,6,2007,WD,Normal,110000
GasA,TA,Y,SBrkr,1306,0,1306,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1968,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,8712,Pave,NA,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,132,992,NA,0,5,2009,WD,Normal,153000
GasA,Ex,Y,SBrkr,807,702,1509,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003,Fin,2,TA,TA,Y,0,75,0,0,0,NA,NA,RL,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,783,783,NA,0,7,2006,WD,Normal,180000
GasA,Ex,Y,SBrkr,1670,0,1670,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,TA,TA,Y,144,60,0,0,0,NA,NA,RL,14859,Pave,NA,IR1,HLS,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,27,Gd,TA,PConc,Gd,TA,No,Unf,0,1670,1670,NA,0,8,2006,New,Partial,240000
GasA,TA,Y,SBrkr,902,0,902,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1967,Unf,1,TA,TA,Y,0,0,0,0,0,NA,MnPrv,RL,6173,Pave,NA,IR1,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,HdBoard,Wd Sdng,BrkFace,75,TA,TA,CBlock,TA,TA,No,GLQ,599,277,876,NA,0,8,2007,WD,Normal,125500
GasA,TA,Y,SBrkr,1063,0,1063,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1954,RFn,1,TA,TA,Y,0,0,0,0,0,NA,MnPrv,RL,9920,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,HdBoard,HdBoard,Stone,110,TA,TA,CBlock,TA,TA,No,Rec,354,412,1056,NA,0,2,2010,WD,Normal,128000
GasA,Ex,Y,SBrkr,1636,0,1636,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006,RFn,3,TA,TA,Y,0,60,0,0,0,NA,NA,RL,13501,Pave,NA,IR1,Lvl,AllPub,Corner,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,208,Gd,TA,PConc,Gd,TA,No,GLQ,63,1560,1623,NA,0,6,2007,WD,Normal,255000
GasA,Gd,Y,SBrkr,1020,1037,2057,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1936,Fin,1,Fa,TA,Y,0,0,0,322,0,NA,NA,RL,11500,Pave,NA,IR1,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,BrkFace,BrkFace,None,0,Gd,TA,CBlock,Gd,TA,No,Rec,223,794,1017,NA,0,6,2006,WD,Normal,250000
GasA,TA,Y,SBrkr,902,0,902,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1983,Unf,2,TA,TA,Y,164,0,0,0,0,NA,MnPrv,RL,8885,Pave,NA,IR1,Low,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,239,864,NA,0,6,2006,WD,Normal,131000
GasA,Ex,Y,SBrkr,742,742,1484,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,2,TA,TA,Y,36,24,0,0,0,NA,NA,RL,12589,Pave,NA,IR2,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,742,742,NA,0,6,2009,WD,Normal,174000
GasA,TA,Y,FuseA,1105,1169,2274,0,0,2,0,5,2,TA,12,Typ,0,NA,Detchd,1960,Unf,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,11600,Pave,NA,Reg,Lvl,AllPub,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,361,TA,TA,CBlock,TA,TA,No,Rec,443,662,1105,NA,0,1,2010,WD,Normal,154300
GasA,TA,Y,SBrkr,1268,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,NA,Detchd,1978,Unf,1,TA,TA,Y,173,0,0,0,0,NA,NA,RL,9286,Pave,NA,IR1,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,1072,1268,NA,0,10,2009,WD,Normal,143500
GasA,TA,N,SBrkr,1015,0,1015,0,0,1,0,3,1,TA,6,Min1,0,NA,Detchd,1925,Unf,1,TA,TA,Y,0,0,0,120,0,NA,MnPrv,RM,6120,Pave,NA,Reg,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,489,279,768,Shed,620,7,2006,WD,Abnorml,88000
GasA,TA,N,FuseA,1001,1001,2002,0,0,2,0,4,2,TA,8,Typ,0,NA,2Types,1949,Unf,3,TA,TA,Y,0,0,0,0,0,NA,NA,RH,6270,Pave,NA,Reg,HLS,AllPub,Inside,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,284,717,1001,NA,0,8,2007,WD,Normal,145000
GasA,Ex,Y,SBrkr,612,612,1224,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2009,RFn,2,TA,TA,Y,0,234,0,0,0,NA,NA,FV,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Gd,TA,Av,GLQ,294,318,612,NA,0,6,2009,New,Partial,173733
GasA,Fa,Y,SBrkr,546,546,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1970,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RM,2001,Pave,NA,Reg,Lvl,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CemntBd,CmentBd,BrkFace,80,TA,TA,CBlock,TA,TA,No,Unf,0,546,546,NA,0,1,2007,WD,Normal,75000
GasA,TA,N,FuseA,480,0,480,1,0,0,0,1,1,TA,4,Typ,0,NA,Detchd,1958,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,C (all),9000,Pave,NA,Reg,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,50,430,480,NA,0,10,2006,WD,Abnorml,35311
GasA,Ex,Y,FuseA,1229,0,1229,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1956,RFn,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,17140,Pave,NA,Reg,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1059,75,1134,NA,0,4,2009,WD,Normal,135000
GasA,Ex,Y,SBrkr,912,1215,2127,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1991,RFn,3,TA,TA,Y,72,192,0,0,0,NA,GdPrv,RL,13125,Pave,NA,IR1,Lvl,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,HdBoard,HdBoard,None,0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48,422,1104,NA,0,11,2007,WD,Normal,238000
GasA,Ex,Y,SBrkr,1414,0,1414,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990,Unf,2,TA,TA,Y,0,51,0,190,0,NA,NA,RL,11029,Pave,NA,IR1,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,MetalSd,MetalSd,None,0,Ex,TA,CBlock,Gd,TA,No,ALQ,528,245,1184,NA,0,5,2008,WD,Normal,176500
GasA,Ex,Y,SBrkr,936,785,1721,0,1,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1994,RFn,2,TA,TA,Y,300,87,0,0,0,NA,NA,RL,8462,Pave,NA,IR1,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,HdBoard,HdBoard,BrkFace,105,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,114,928,NA,0,7,2007,WD,Normal,201000
GasA,Gd,Y,SBrkr,1272,928,2200,2,0,2,2,4,2,TA,9,Typ,0,NA,NA,NA,NA,0,NA,NA,N,0,70,0,0,0,NA,GdPrv,RL,8777,Pave,NA,Reg,Lvl,AllPub,Inside,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1084,188,1272,NA,0,9,2008,WD,Normal,145900
GasA,Ex,Y,SBrkr,1316,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,2,TA,TA,Y,100,0,23,0,0,NA,NA,RL,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,28,1288,1316,NA,0,10,2006,New,Partial,169990
GasA,Ex,Y,SBrkr,1617,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993,RFn,2,TA,TA,Y,0,69,0,0,0,NA,NA,RL,8012,Pave,NA,Reg,Lvl,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,Plywood,Plywood,None,0,Gd,TA,PConc,Gd,TA,No,LwQ,165,598,1604,NA,0,7,2008,WD,Normal,193000
GasA,TA,Y,SBrkr,1686,0,1686,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980,Unf,2,TA,TA,Y,384,131,0,0,0,NA,NA,RL,10240,Pave,NA,Reg,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,BrkFace,157,TA,Gd,CBlock,Gd,TA,No,BLQ,625,0,1686,NA,0,5,2006,WD,Normal,207500
GasA,TA,Y,SBrkr,1126,0,1126,0,1,2,0,3,1,Ex,6,Typ,0,NA,Attchd,1977,RFn,2,TA,TA,Y,180,0,0,0,0,NA,NA,RL,15611,Pave,NA,IR1,Lvl,AllPub,Corner,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,ALQ,767,266,1126,NA,0,3,2008,WD,Abnorml,175000
GasA,Ex,Y,SBrkr,1234,1140,2374,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2003,Fin,3,TA,TA,Y,104,100,0,0,0,NA,NA,RL,11999,Pave,NA,Reg,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,340,Gd,TA,PConc,Gd,TA,No,Unf,0,1181,1181,NA,0,5,2007,WD,Normal,285000
GasA,Gd,Y,SBrkr,1098,880,1978,0,0,2,1,4,1,TA,9,Typ,1,Gd,Attchd,1968,RFn,2,TA,TA,Y,0,43,0,0,0,NA,GdPrv,RL,9900,Pave,NA,Reg,Lvl,AllPub,Inside,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,MetalSd,MetalSd,BrkFace,342,TA,TA,CBlock,TA,TA,No,BLQ,552,280,832,NA,0,4,2008,WD,Normal,176000
GasA,Ex,Y,SBrkr,1788,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001,RFn,2,TA,TA,Y,202,151,0,0,0,NA,NA,RL,11838,Pave,NA,Reg,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,1753,1753,NA,0,6,2009,WD,Normal,236500
GasA,Gd,Y,SBrkr,993,1243,2236,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1997,Fin,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,13006,Pave,NA,IR1,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,HdBoard,HdBoard,BrkFace,285,TA,TA,PConc,Gd,TA,No,Unf,0,964,964,NA,0,11,2006,WD,Normal,222000
GasA,Ex,Y,SBrkr,1466,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2007,Fin,3,TA,TA,Y,100,18,0,0,0,NA,NA,RL,8925,Pave,NA,IR1,HLS,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,1450,1466,NA,0,7,2009,WD,Normal,201000
GasA,Ex,Y,SBrkr,925,0,925,0,1,1,0,2,1,TA,5,Typ,0,NA,Detchd,1965,Unf,1,TA,TA,Y,0,0,0,0,0,NA,GdWo,RL,9100,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,338,121,925,NA,0,7,2009,WD,Normal,117500
GasA,Ex,Y,SBrkr,1905,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006,Fin,3,TA,TA,Y,0,191,0,0,0,NA,NA,RL,11670,Pave,NA,IR1,Lvl,AllPub,Corner,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,VinylSd,ImStucc,Stone,302,Ex,TA,PConc,Ex,Gd,No,Unf,0,1905,1905,NA,0,3,2007,WD,Normal,320000
GasA,Ex,Y,SBrkr,1500,0,1500,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2004,RFn,2,TA,TA,Y,192,36,0,0,0,NA,NA,RL,8487,Pave,NA,Reg,Lvl,AllPub,FR2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,210,Gd,TA,PConc,Gd,TA,Av,GLQ,20,1480,1500,NA,0,8,2009,WD,Normal,190000
GasA,Ex,Y,SBrkr,2069,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,1960,RFn,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,27650,Pave,NA,IR2,HLS,AllPub,Inside,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425,160,585,NA,0,11,2008,WD,Normal,242000
GasA,Gd,Y,SBrkr,747,0,747,0,0,1,0,1,1,TA,5,Typ,0,NA,Detchd,1953,Unf,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,5825,Pave,NA,IR1,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,MetalSd,MetalSd,BrkFace,108,TA,Gd,PConc,Fa,TA,Mn,Unf,0,600,600,NA,0,6,2006,WD,Normal,79900
GasA,Ex,Y,SBrkr,1200,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2003,RFn,2,TA,TA,Y,0,41,0,0,0,NA,NA,RL,10083,Pave,NA,Reg,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,NA,NA,Gd,TA,PConc,Gd,TA,No,GLQ,833,343,1176,NA,0,8,2009,WD,Normal,184900
GasA,Ex,Y,SBrkr,1113,858,1971,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,RFn,2,TA,TA,Y,0,48,0,0,0,NA,NA,RL,9675,Pave,NA,Reg,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,772,1113,NA,0,2,2009,WD,Normal,253000
GasA,Ex,Y,SBrkr,1391,571,1962,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2006,RFn,3,TA,TA,Y,0,90,0,0,0,NA,NA,RL,8760,Pave,NA,Reg,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464,927,1391,NA,0,8,2006,New,Partial,239799
GasA,Ex,Y,SBrkr,1207,1196,2403,0,0,2,0,4,1,TA,10,Typ,2,TA,Attchd,1940,Unf,1,TA,TA,Y,56,0,0,0,0,NA,NA,RL,24090,Pave,NA,Reg,Lvl,AllPub,Inside,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,1032,1032,NA,0,6,2010,COD,Normal,244400
GasA,TA,Y,SBrkr,1728,0,1728,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1976,Unf,2,TA,TA,Y,40,0,0,0,0,NA,NA,RL,12640,Pave,NA,IR1,Lvl,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Gd,Rec,936,396,1728,NA,0,7,2006,WD,Normal,150900
